t,u1,u2,u3
0,-0.435715706979318,0.5235987755983,0.5
0.02,-0.491449411033478,0.5235987755983,0.5
0.04,-0.597903813724827,0.5235987755983,0.5
0.06,-0.706571142119768,0.523598775598299,0.5
0.08,-0.799250065626399,0.523598775598299,0.5
0.1,-0.87171165889312,0.523598775598299,0.5
0.12,-0.925525144049835,0.523598775598299,0.5
0.14,-0.964151804552129,0.523598775598299,0.5
0.16,-0.991214310257218,0.523598775598299,0.5
0.18,-1.00983457832961,0.523598775598299,0.5
0.2,-1.02246742390878,0.523598775598299,0.5
0.22,-1.03094246857252,0.523598775598299,0.5
0.24,-1.01026747163461,0.523598775598299,0.5
0.26,-0.955918351737455,0.523598775598299,0.5
0.28,-0.893693738868471,0.523598775598299,0.5
0.3,-0.843299198363071,0.523598775598299,0.5
0.32,-0.812398116337928,0.523598775598299,0.5
0.34,-0.801159767402928,0.523598775598299,0.5
0.36,-0.806316588517598,0.523598775598299,0.5
0.38,-0.823423619934587,0.523598775598299,0.5
0.4,-0.848000514090992,0.523598775598299,0.5
0.42,-0.876113551115743,0.523598775598299,0.5
0.44,-0.904644454224786,0.523598775598299,0.5
0.46,-0.93136328251164,0.523598775598299,0.5
0.48,-0.954873275200402,0.523598775598299,0.5
0.5,-0.974478502842319,0.523598775598299,0.5
0.52,-0.990021941318544,0.523598775598299,0.5
0.54,-1.00172138726078,0.523598775598299,0.5
0.56,-1.01002502487921,0.523598775598299,0.5
0.58,-1.01549571334123,0.523598775598299,0.5
0.6,-1.01873481802538,0.523598775598299,0.5
0.62,-1.02033601418973,0.523598775598299,0.5
0.64,-1.02085106894546,0.523598775598299,0.5
0.66,-1.02068211079588,0.523598775598299,0.5
0.68,-1.01975987031325,0.523598775598299,0.5
0.7,-1.01448821023873,0.523598775598299,0.5
0.72,-1.01272106297258,0.523598775598299,0.5
0.74,-1.01740152188958,0.523598775598299,0.5
0.76,-1.02373206590524,0.523598775598299,0.5
0.78,-1.02969123633028,0.523598775598299,0.5
0.8,-1.01141817549465,0.523598775598299,0.5
0.82,-0.994082314372425,0.523598775598299,0.5
0.84,-0.995912921132159,0.523598775598299,0.5
0.86,-1.00451699733441,0.523598775598299,0.5
0.88,-1.01428442627291,0.523598775598299,0.5
0.9,-1.02176805627167,0.523598775598299,0.5
0.92,-1.02629953068839,0.523598775598299,0.5
0.94,-1.02917895180132,0.523598775598299,0.5
0.96,-1.03181263098583,0.523598775598299,0.5
0.98,-1.03485111477189,0.523598775598299,0.5
1,-1.01359962630492,0.523598775598299,0.5
1.02,-0.994060070357585,0.523598775598299,0.5
1.04,-0.995082780506954,0.523598775598299,0.5
1.06,-1.00296502213142,0.523598775598299,0.5
1.08,-1.01104953402663,0.523598775598299,0.5
1.1,-1.0169295714596,0.523598775598299,0.5
1.12,-1.02039477908359,0.523598775598299,0.5
1.14,-1.0221890536185,0.523598775598299,0.5
1.16,-1.02355374144832,0.523598775598299,0.5
1.18,-1.02597284252939,0.523598775598299,0.5
1.2,-1.02135095557347,0.523598775598299,0.5
1.22,-1.01245436218143,0.523598775598299,0.5
1.24,-1.00720794478356,0.523598775598299,0.5
1.26,-1.00614369183822,0.523598775598299,0.5
1.28,-1.00766755353904,0.523598775598299,0.5
1.3,-1.01016725941127,0.523598775598299,0.5
1.32,-1.0125821282659,0.523598775598299,0.5
1.34,-1.0143894895265,0.523598775598299,0.5
1.36,-1.01544707657652,0.523598775598299,0.5
1.38,-1.01583340967557,0.523598775598299,0.5
1.4,-1.01572683363964,0.523598775598299,0.5
1.42,-1.01533140793457,0.523598775598299,0.5
1.44,-1.01484117243889,0.523598775598299,0.5
1.46,-1.01445632306661,0.523598775598299,0.5
1.48,-1.01430340881461,0.523598775598299,0.5
