t,u1,u2,u3
0,-0.383105762742311,0.5235987755983,0.499934927718844
0.02,-0.252741905711344,0.61904646906674,0.494301844286992
0.04,-0.00373716537312699,0.801355824649204,0.459017449809015
0.06,0.250444290930637,0.948332658906916,0.382510944101292
0.08,0.46722779359312,0.975999931563003,0.296973183913166
0.1,0.636721405376706,0.916231796038338,0.253234158794661
0.12,0.762595600329495,0.833514390110117,0.272924149518849
0.14,0.852946574528665,0.75513825636906,0.339390083702679
0.16,0.777206946577895,0.690479689571356,0.416806295580184
0.18,0.536416775233703,0.640869631978716,0.480393120537697
0.2,0.345880400498853,0.604471159125955,0.514443971508446
0.22,0.268859439309639,0.578565072499995,0.526606744036471
0.24,0.263761704663969,0.560527813436326,0.526943843657774
0.26,0.310698602293933,0.548176713792688,0.521581358697476
0.28,0.389333989252768,0.539828932642217,0.514891361727511
0.3,0.483566694227633,0.534245867174306,0.509180896474478
0.32,0.582452743847921,0.530543994234501,0.5051627030988
0.34,0.674252267658914,0.528107139103796,0.502670871630256
0.36,0.748646578167368,0.526512835552366,0.501251755864655
0.38,0.804419083782446,0.525475260774017,0.500495208941903
0.4,0.853024991395969,0.524803096632623,0.500127015237327
0.42,0.88146483925236,0.524369402222252,0.499973281817665
0.44,0.9030629898037,0.524090567224032,0.499914484393704
0.46,0.921489775566469,0.523911862972753,0.49991788297842
0.48,0.928292649303848,0.523797656834497,0.499940049056604
0.5,0.938715558025882,0.523724856622188,0.499961277679922
0.52,0.957949117523421,0.52367855790154,0.499984651589442
0.54,0.950353573983357,0.523649175390544,0.499999386834254
0.56,0.942532714573403,0.523630564328245,0.500005254026767
0.58,0.950431581848227,0.523618796812561,0.500007453927554
0.6,0.955505585739068,0.523611368492483,0.500007244833429
0.62,0.954288223544765,0.523606686372739,0.50000590605939
0.64,0.951602586384796,0.523603739316215,0.500004447954342
0.66,0.948529507508362,0.523601886760308,0.500003137320579
0.68,0.946765324578058,0.523600723626813,0.500002110841229
0.7,0.951391286863791,0.523599994172925,0.500001295061587
0.72,0.948051178841276,0.52359953718208,0.500000540907865
0.74,0.93974027890046,0.523599251168301,0.500000361247044
0.76,0.942549749333747,0.523599072329368,0.500000189403868
0.78,0.95746201073124,0.523598960602806,0.500000030930992
0.8,0.944615426509641,0.523598890861248,0.499999665374468
0.82,0.933227470147953,0.523598847361425,0.499999918846141
0.84,0.9409141233926,0.523598820249385,0.500000045321018
0.86,0.945898171074962,0.523598803363162,0.500000009560309
0.88,0.945916232872184,0.523598792852889,0.500000051001913
0.9,0.942854659185119,0.52359878631525,0.499999988624008
0.92,0.942518640238091,0.523598782251128,0.499999992846424
0.94,0.942346690952423,0.523598779726116,0.500000057076677
0.96,0.941618725599443,0.523598778158199,0.499999988727623
0.98,0.942855901385668,0.523598777185102,0.499999999118536
1,0.944687306511626,0.52359877658147,0.500000000645463
1.02,0.943409024116689,0.523598776207204,0.499999996806873
1.04,0.938638518886644,0.523598775975255,0.499999998081243
1.06,0.944901268797562,0.52359877583157,0.4999999915651
1.08,0.94549257524116,0.523598775742599,0.500000000547331
1.1,0.940987229292907,0.523598775687529,0.49999999876196
1.12,0.941754051427853,0.523598775653457,0.49999993670251
1.14,0.943258603749132,0.523598775632383,0.499999997912205
1.16,0.943527112647754,0.523598775619354,0.500000000524704
1.18,0.943114158663128,0.523598775611301,0.499999999120817
1.2,0.942787919683451,0.523598775606326,0.499999999038954
1.22,0.942751481152317,0.523598775603253,0.499999998998621
1.24,0.942862619185028,0.523598775601355,0.499999937256356
1.26,0.942961368044805,0.523598775600184,0.499999998966857
1.28,0.942992060358561,0.523598775599462,0.499999998985513
1.3,0.94297715828794,0.523598775599016,0.499999998994218
1.32,0.942952993924903,0.523598775598741,0.499999998999154
1.34,0.942937634315169,0.523598775598571,0.499999999000356
1.36,0.94293047050811,0.523598775598467,0.499999999278554
1.38,0.942929868945936,0.523598775598402,0.499999999249697
1.4,0.942946298014543,0.523598775598362,0.499999999000586
1.42,0.942968027971813,0.523598775598338,0.499999998999944
1.44,0.942930984413965,0.523598775598323,0.499999998999834
1.46,0.942928962275647,0.523598775598314,0.49999999900017
1.48,0.942959252823778,0.523598775598308,0.499999999000207
