t,u1,u2,u3
0,-0.395390291346866,0.523598775598299,0.5
0.02,-0.395390291346866,0.523598775598299,0.5
0.04,-0.395390291346866,0.523598775598299,0.5
0.06,-0.395390291346866,0.523598775598299,0.5
0.08,-0.395390291346866,0.523598775598299,0.5
0.1,-0.395390291346866,0.523598775598299,0.5
0.12,-0.395390291346866,0.523598775598299,0.5
0.14,-0.395390291346866,0.523598775598299,0.5
0.16,-0.395390291346866,0.523598775598299,0.5
0.18,-0.395390291346866,0.523598775598299,0.5
0.2,-0.395390291346866,0.523598775598299,0.5
0.22,-0.395390291346866,0.523598775598299,0.5
0.24,-0.395390291346866,0.523598775598299,0.5
0.26,-0.395390291346866,0.523598775598299,0.5
0.28,-0.395390291346866,0.523598775598299,0.5
0.3,-0.395390291346866,0.523598775598299,0.5
0.32,-0.395390291346866,0.523598775598299,0.5
0.34,-0.395390291346866,0.523598775598299,0.5
0.36,-0.395390291346866,0.523598775598299,0.5
0.38,-0.395390291346866,0.523598775598299,0.5
0.4,-0.395390291346866,0.523598775598299,0.5
0.42,-0.395390291346866,0.523598775598299,0.5
0.44,-0.395390291346866,0.523598775598299,0.5
0.46,-0.395390291346866,0.523598775598299,0.5
0.48,-0.395390291346866,0.523598775598299,0.5
0.5,-0.395390291346866,0.523598775598299,0.5
0.52,-0.395390291346866,0.523598775598299,0.5
0.54,-0.395390291346866,0.523598775598299,0.5
0.56,-0.395390291346866,0.523598775598299,0.5
0.58,-0.395390291346866,0.523598775598299,0.5
0.6,-0.395390291346866,0.523598775598299,0.5
0.62,-0.395390291346866,0.523598775598299,0.5
0.64,-0.395390291346866,0.523598775598299,0.5
0.66,-0.395390291346866,0.523598775598299,0.5
0.68,-0.395390291346866,0.523598775598299,0.5
0.7,-0.395390291346866,0.523598775598299,0.5
0.72,-0.395390291346866,0.523598775598299,0.5
0.74,-0.395390291346866,0.523598775598299,0.5
0.76,-0.395390291346866,0.523598775598299,0.5
0.78,-0.395390291346866,0.523598775598299,0.5
0.8,-0.395390291346866,0.523598775598299,0.5
0.82,-0.395390291346866,0.523598775598299,0.5
0.84,-0.395390291346866,0.523598775598299,0.5
0.86,-0.395390291346866,0.523598775598299,0.5
0.88,-0.395390291346866,0.523598775598299,0.5
0.9,-0.395390291346866,0.523598775598299,0.5
0.92,-0.395390291346866,0.523598775598299,0.5
0.94,-0.395390291346866,0.523598775598299,0.5
0.96,-0.395390291346866,0.523598775598299,0.5
0.98,-0.395390291346866,0.523598775598299,0.5
1,-0.395390291346866,0.523598775598299,0.5
1.02,-0.395390291346866,0.523598775598299,0.5
1.04,-0.395390291346866,0.523598775598299,0.5
1.06,-0.395390291346866,0.523598775598299,0.5
1.08,-0.395390291346866,0.523598775598299,0.5
1.1,-0.395390291346866,0.523598775598299,0.5
1.12,-0.395390291346866,0.523598775598299,0.5
1.14,-0.395390291346866,0.523598775598299,0.5
1.16,-0.395390291346866,0.523598775598299,0.5
1.18,-0.395390291346866,0.523598775598299,0.5
1.2,-0.395390291346866,0.523598775598299,0.5
1.22,-0.395390291346866,0.523598775598299,0.5
1.24,-0.395390291346866,0.523598775598299,0.5
1.26,-0.395390291346866,0.523598775598299,0.5
1.28,-0.395390291346866,0.523598775598299,0.5
1.3,-0.395390291346866,0.523598775598299,0.5
1.32,-0.395390291346866,0.523598775598299,0.5
1.34,-0.395390291346866,0.523598775598299,0.5
1.36,-0.395390291346866,0.523598775598299,0.5
1.38,-0.395390291346866,0.523598775598299,0.5
1.4,-0.395390291346866,0.523598775598299,0.5
1.42,-0.395390291346866,0.523598775598299,0.5
1.44,-0.395390291346866,0.523598775598299,0.5
1.46,-0.395390291346866,0.523598775598299,0.5
1.48,-0.395390291346866,0.523598775598299,0.5
