%time,field.header.seq,field.header.stamp,field.header.frame_id,field.joint_angle,field.servo1_position,field.servo2_position,field.u1,field.u2,field.u3
1494360109593255996,532436,1494360109588919050,,577.0,0.0,0.0,0.0,0.0,0.0
1494360109601752042,532437,1494360109593919050,,586.0,0.0,0.0,0.0,0.0,0.0
1494360109608829975,532439,1494360109603919050,,586.0,0.0,0.0,0.0,0.0,0.0
1494360109617000102,532440,1494360109609919050,,577.0,0.0,0.0,0.0,0.0,0.0
1494360109622673034,532441,1494360109614919050,,588.0,0.0,0.0,0.0,0.0,0.0
1494360109632117986,532444,1494360109629919050,,577.0,0.0,0.0,0.0,0.0,0.0
1494360109639453887,532445,1494360109634919050,,589.0,0.0,0.0,0.0,0.0,0.0
1494360109644401073,532446,1494360109639919050,,596.0,0.0,0.0,0.0,0.0,0.0
1494360109649099111,532447,1494360109644919050,,583.0,0.0,0.0,0.0,0.0,0.0
1494360109656925916,532449,1494360109655919050,,590.0,0.0,0.0,0.0,0.0,0.0
1494360109664412975,532450,1494360109660919050,,596.0,0.0,0.0,0.0,0.0,0.0
1494360109675715923,532452,1494360109669919050,,577.0,0.0,0.0,0.0,0.0,0.0
1494360109684529066,532453,1494360109674919050,,591.0,0.0,0.0,0.0,0.0,0.0
1494360109689809083,532455,1494360109684919050,,581.0,0.0,0.0,0.0,0.0,0.0
1494360109692972898,532456,1494360109690919050,,578.0,0.0,0.0,0.0,0.0,0.0
1494360109698472023,532457,1494360109695919050,,592.0,0.0,0.0,0.0,0.0,0.0
1494360109706701993,532458,1494360109700919050,,595.0,0.0,0.0,0.0,0.0,0.0
1494360109712435007,532459,1494360109705919050,,580.0,0.0,0.0,0.0,0.0,0.0
1494360109718820095,532461,1494360109715919050,,593.0,0.0,0.0,0.0,0.0,0.0
1494360109727475881,532462,1494360109720919050,,594.0,0.0,0.0,0.0,0.0,0.0
1494360109734992980,532464,1494360109730919050,,579.0,0.0,0.0,0.0,0.0,0.0
1494360109740206003,532465,1494360109736919050,,593.0,0.0,0.0,0.0,0.0,0.0
1494360109744949102,532465,1494360109736919050,,593.0,0.0,0.0,0.0,0.0,0.0
1494360109752872943,532467,1494360109746919050,,579.0,0.0,0.0,0.0,0.0,0.0
1494360109760652065,532469,1494360109756919050,,594.0,0.0,0.0,0.0,0.0,0.0
1494360109768253087,532470,1494360109761919050,,592.0,0.0,0.0,0.0,0.0,0.0
1494360109771871089,532471,1494360109766919050,,578.0,0.0,0.0,0.0,0.0,0.0
