%time,field.header.seq,field.header.stamp,field.header.frame_id,field.joint_angle,field.servo1_position,field.servo2_position,field.u1,field.u2,field.u3
1494360517450372934,612419,1494360517446053894,,594.0,0.0,0.0,0.0,0.0,0.0
1494360517459227085,612421,1494360517456053894,,577.0,0.0,0.0,0.0,0.0,0.0
1494360517466108083,612421,1494360517456053894,,577.0,0.0,0.0,0.0,0.0,0.0
1494360517475370883,612424,1494360517472053894,,590.0,0.0,0.0,0.0,0.0,0.0
1494360517480933904,612425,1494360517476053894,,577.0,0.0,0.0,0.0,0.0,0.0
1494360517487390995,612426,1494360517481053894,,583.0,0.0,0.0,0.0,0.0,0.0
1494360517492639064,612427,1494360517486053894,,595.0,0.0,0.0,0.0,0.0,0.0
1494360517497565031,612428,1494360517491053894,,589.0,0.0,0.0,0.0,0.0,0.0
1494360517506162881,612429,1494360517496053894,,576.0,0.0,0.0,0.0,0.0,0.0
1494360517515672922,612432,1494360517512053894,,588.0,0.0,0.0,0.0,0.0,0.0
1494360517524172067,612433,1494360517517053894,,576.0,0.0,0.0,0.0,0.0,0.0
1494360517531584024,612434,1494360517522053894,,585.0,0.0,0.0,0.0,0.0,0.0
1494360517539752006,612436,1494360517532053894,,587.0,0.0,0.0,0.0,0.0,0.0
1494360517547641992,612437,1494360517537053894,,576.0,0.0,0.0,0.0,0.0,0.0
1494360517554373025,612439,1494360517547053894,,595.0,0.0,0.0,0.0,0.0,0.0
1494360517564316987,612442,1494360517563053894,,587.0,0.0,0.0,0.0,0.0,0.0
1494360517570338964,612442,1494360517563053894,,587.0,0.0,0.0,0.0,0.0,0.0
1494360517576297998,612443,1494360517568053894,,596.0,0.0,0.0,0.0,0.0,0.0
1494360517583776950,612445,1494360517578053894,,576.0,0.0,0.0,0.0,0.0,0.0
1494360517589626073,612446,1494360517583053894,,588.0,0.0,0.0,0.0,0.0,0.0
1494360517598460912,612448,1494360517593053894,,583.0,0.0,0.0,0.0,0.0,0.0
1494360517605803966,612450,1494360517604053894,,589.0,0.0,0.0,0.0,0.0,0.0
1494360517614047050,612451,1494360517609053894,,595.0,0.0,0.0,0.0,0.0,0.0
1494360517619338035,612452,1494360517614053894,,582.0,0.0,0.0,0.0,0.0,0.0
1494360517628442049,612454,1494360517624053894,,590.0,0.0,0.0,0.0,0.0,0.0
1494360517637049913,612455,1494360517629053894,,595.0,0.0,0.0,0.0,0.0,0.0
1494360517645306110,612457,1494360517640053894,,577.0,0.0,0.0,0.0,0.0,0.0
1494360517654040098,612458,1494360517645053894,,591.0,0.0,0.0,3.14159274101,0.0,0.0
1494360517662744045,612461,1494360517660053894,,578.0,0.0,0.0,3.14159274101,0.0,0.0
1494360517669102907,612462,1494360517665053894,,593.0,0.0,0.0,3.14159274101,0.0,0.0
1494360517672914981,612462,1494360517665053894,,593.0,0.0,0.0,3.14159274101,0.0,0.0
1494360517677450895,612463,1494360517670053894,,594.0,0.0,0.0,3.14159274101,0.0,0.0
1494360517681966066,612464,1494360517675053894,,579.0,0.0,0.0,3.14159274101,0.0,0.0
1494360517686971902,612466,1494360517686053894,,593.0,0.0,0.0,3.14159274101,0.0,0.0
1494360517693013906,612466,1494360517686053894,,593.0,0.0,0.0,3.14159274101,0.0,0.0
1494360517700341939,612468,1494360517696053894,,579.0,0.0,0.0,3.14159274101,0.0,0.0
1494360517704113960,612469,1494360517701053894,,580.0,0.0,0.0,3.14159274101,0.0,0.0
1494360517708712100,612470,1494360517706053894,,593.0,0.0,0.0,3.14159274101,0.0,0.0
1494360517714181900,612470,1494360517706053894,,593.0,0.0,0.0,3.14159274101,0.0,0.0
1494360517721138954,612472,1494360517716053894,,590.0,0.0349065847695,-0.506145477295,3.14159274101,0.0,0.0
1494360517727837085,612473,1494360517721053894,,632.0,-0.0523598790169,-0.366519153118,3.14159274101,0.0,0.0
1494360517736877918,612475,1494360517732053894,,636.0,0.0,-0.296705961227,3.14159274101,0.0,0.0
1494360517743275880,612476,1494360517736053894,,614.0,0.0,-0.191986218095,3.14159274101,0.0,0.0
1494360517748536109,612477,1494360517741053894,,609.0,0.0,-0.122173048556,3.14159274101,0.0,0.0
1494360517757059097,612479,1494360517751053894,,596.0,0.0,0.0174532923847,3.14159274101,0.0,0.0
1494360517766339063,612480,1494360517756053894,,575.0,0.0,0.0872664600611,3.14159274101,0.0,0.0
1494360517775175094,612482,1494360517770053894,,575.0,0.0,0.191986218095,3.14159274101,0.0,0.0
1494360517783876895,612484,1494360517780053894,,543.0,0.0,0.279252678156,3.14159274101,0.0,0.0
1494360517790752887,612485,1494360517782805057,,550.0,0.0,0.331612557173,3.14159274101,0.0,0.0
1494360517799758911,612487,1494360517792805057,,525.0,0.0,0.401425719261,3.14159274101,0.0,0.0
1494360517804903030,612488,1494360517797805057,,516.0,0.0,0.471238911152,3.14159274101,0.0,0.0
1494360517813349008,612489,1494360517802805057,,524.0,0.0,0.506145477295,3.14159274101,0.0,0.0
1494360517818650960,612491,1494360517813805057,,497.0,0.0,0.575958669186,3.14159274101,0.0,0.0
1494360517826320886,612492,1494360517818805057,,490.0,0.0,0.628318548203,3.14159274101,0.0,0.0
1494360517833136081,612493,1494360517823805057,,498.0,0.0,0.663225114346,3.14159274101,0.0,0.0
1494360517839092969,612495,1494360517833805057,,473.0,0.0,0.733038306236,3.14159274101,0.0,0.0
1494360517845854997,612496,1494360517838805057,,469.0,0.0,0.767944872379,3.14159274101,0.0,0.0
1494360517853171110,612497,1494360517843805057,,475.0,0.0,0.785398185253,3.14159274101,0.0,0.0
1494360517859371900,612499,1494360517854805057,,446.0,0.0,0.890117943287,3.14159274101,0.0,0.0
1494360517868537902,612500,1494360517859805057,,444.0,0.0,0.942477822304,3.14159274101,0.0,0.0
1494360517874442100,612501,1494360517864805057,,449.0,0.0,0.994837701321,3.14159274101,0.0,0.0
1494360517882880926,612503,1494360517874805057,,420.0,0.0,1.04719758034,3.14159274101,0.0,0.0
1494360517889722108,612504,1494360517879805057,,420.0,0.0,1.08210408688,3.14159274101,0.0,0.0
1494360517898166894,612506,1494360517889805057,,415.0,0.0,1.15191733837,3.14159274101,0.0,0.0
1494360517905477046,612508,1494360517900805057,,398.0,0.0,1.22173047066,3.14159274101,0.0,0.0
1494360517911144018,612509,1494360517904805057,,405.0,0.0,1.25663709641,3.14159274101,0.0,0.0
1494360517919612884,612510,1494360517909805057,,390.0,0.0,1.30899691582,3.14159274101,0.0,0.0
1494360517926632881,612512,1494360517919805057,,373.0,0.0,1.41371667385,3.14159274101,0.0,0.0
1494360517932387113,612513,1494360517924805057,,376.0,0.0,1.43116998672,3.14159274101,0.0,0.0
1494360517937104940,612514,1494360517929805057,,362.0,0.0,1.48352980614,3.14159274101,0.0,0.0
1494360517945080041,612515,1494360517935805057,,345.0,0.0,1.51843643188,3.14159274101,0.0,0.0
1494360517952191114,612517,1494360517945805057,,352.0,0.0,1.60570287704,3.14159274101,0.0,0.0
1494360517957220077,612517,1494360517945805057,,352.0,0.0,1.60570287704,3.14159274101,0.0,0.0
1494360517962301969,612519,1494360517955805057,,321.0,0.0,1.65806281567,3.14159274101,0.0,0.0
1494360517968873023,612520,1494360517960805057,,327.0,0.0,1.6929693222,3.14159274101,0.0,0.0
1494360517974539041,612521,1494360517965805057,,331.0,0.0,1.72787594795,3.14159274101,0.0,0.0
1494360517983169078,612523,1494360517975805057,,298.0,0.0,1.81514239311,3.14159274101,0.0,0.0
1494360517992330074,612525,1494360517986805057,,304.0,0.0,1.88495564461,3.14159274101,0.0,0.0
1494360517997205972,612525,1494360517986805057,,304.0,0.0,1.88495564461,3.14159274101,0.0,0.0
1494360518005333900,612527,1494360517996805057,,272.0,0.0,1.97222208977,3.14159274101,0.0,0.0
1494360518013505935,612529,1494360518006805057,,281.0,0.0,2.02458190918,3.14159274101,0.0,0.0
1494360518021745920,612530,1494360518011805057,,264.0,0.0,2.05948853493,3.14159274101,0.0,0.0
1494360518027509927,612532,1494360518022805057,,259.0,0.0,2.14675498009,3.14159274101,0.0,0.0
1494360518032274007,612533,1494360518027805057,,258.0,0.0,2.1991147995,3.14159274101,0.0,0.0
1494360518038881063,612533,1494360518027805057,,258.0,0.0,2.1991147995,3.14159274101,0.0,0.0
1494360518046205043,612535,1494360518037805057,,227.0,0.0,2.26892805099,3.14159274101,0.0,0.0
1494360518054061889,612537,1494360518047805057,,234.0,0.0,2.32128787041,3.14159274101,0.0,0.0
1494360518059406042,612537,1494360518047805057,,234.0,0.0,2.32128787041,3.14159274101,0.0,0.0
1494360518068819999,612540,1494360518063805057,,215.0,0.0,2.42600774765,3.14159274101,0.0,0.0
1494360518077184915,612541,1494360518068805057,,209.0,0.0,2.47836756706,3.14159274101,0.0,0.0
1494360518086360931,612543,1494360518078805057,,183.0,0.0,2.54818081856,3.14159274101,0.0,0.0
1494360518091794013,612544,1494360518083805057,,192.0,0.0,2.60054063797,3.14159274101,0.0,0.0
1494360518097940921,612546,1494360518093805057,,166.0,0.0,2.67035365105,3.14159274101,0.0,0.0
1494360518106036901,612547,1494360518098805057,,162.0,0.0,2.68780708313,3.14159274101,0.0,0.0
1494360518114774942,612549,1494360518109805057,,164.0,0.0,2.75762033463,3.14159274101,0.0,0.0
1494360518123420953,612550,1494360518114805057,,145.0,0.0,2.79252672195,3.14159274101,0.0,0.0
1494360518132441043,612552,1494360518124805057,,154.0,-0.0174532923847,3.0194196701,3.14159274101,0.0,0.0
1494360518140809059,612554,1494360518134805057,,135.0,0.0,2.93215322495,3.14159274101,0.0,0.0
1494360518146487951,612555,1494360518139805057,,139.0,0.0174532923847,2.91469979286,3.14159274101,0.0,0.0
1494360518155271053,612557,1494360518150805057,,127.0,0.0174532923847,2.74016690254,3.14159274101,0.0,0.0
1494360518164113998,612558,1494360518155805057,,110.0,-0.0174532923847,2.84488677979,3.14159274101,0.0,0.0
1494360518172702074,612560,1494360518165805057,,126.0,-0.0174532923847,3.03687286377,3.14159274101,0.0,0.0
1494360518178438901,612561,1494360518169805057,,119.0,-0.0174532923847,3.05432629585,3.14159274101,0.0,0.0
1494360518186912059,612562,1494360518174805057,,115.0,-0.0174532923847,3.05432629585,3.14159274101,0.0,0.0
1494360518195091009,612564,1494360518184805057,,118.0,0.0523598790169,3.00196623802,3.14159274101,0.0,0.0
1494360518204238891,612566,1494360518195805057,,93.0,0.0,3.10668611526,3.14159274101,0.0,0.0
1494360518212482929,612568,1494360518205805057,,112.0,0.0,3.10668611526,3.14159274101,0.0,0.0
1494360518220704078,612570,1494360518215805057,,90.0,-0.0174532923847,3.08923268318,3.14159274101,0.0,0.0
1494360518225979089,612570,1494360518215805057,,90.0,-0.0174532923847,3.08923268318,3.14159274101,0.0,0.0
1494360518232855081,612572,1494360518225805057,,106.0,0.0,3.12413930893,3.14159274101,0.0,0.0
1494360518237684965,612573,1494360518230805057,,95.0,0.0,3.12413930893,3.14159274101,0.0,0.0
1494360518242733955,612574,1494360518236805057,,83.0,0.0,3.12413930893,3.14159274101,0.0,0.0
1494360518249975919,612575,1494360518241805057,,93.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518257267951,612577,1494360518251805057,,91.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518265678882,612578,1494360518256805057,,81.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518274651050,612580,1494360518266805057,,101.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518282996892,612582,1494360518277805057,,81.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518291254043,612583,1494360518282805057,,93.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518297631025,612584,1494360518287805057,,100.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518304651975,612586,1494360518297805057,,80.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518312608003,612587,1494360518302805057,,94.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518321666002,612589,1494360518312805057,,85.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518327146053,612591,1494360518323805057,,94.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518334244012,612591,1494360518323805057,,94.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518341631889,612593,1494360518333805057,,83.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518350816011,612595,1494360518343805057,,95.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518360094070,612597,1494360518353805057,,82.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518367136001,612598,1494360518358805057,,81.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518376461029,612600,1494360518369805057,,96.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518383290052,612601,1494360518374805057,,81.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518391652107,612603,1494360518384805057,,96.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518400764942,612605,1494360518394805057,,80.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518409698009,612607,1494360518405805057,,96.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518417423963,612608,1494360518410805057,,93.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518424592018,612610,1494360518420805057,,83.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518431351900,612611,1494360518425805057,,96.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518439650058,612612,1494360518429805057,,92.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518447664022,612614,1494360518439805057,,84.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518454978942,612615,1494360518444805057,,97.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518461325883,612616,1494360518450805057,,91.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518466856002,612618,1494360518460805057,,84.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518472667932,612619,1494360518465805057,,97.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518478389978,612620,1494360518470805057,,90.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518486668109,612622,1494360518480805057,,85.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518495510101,612623,1494360518485805057,,97.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518501445055,612624,1494360518491805057,,88.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518509970903,612626,1494360518501805057,,86.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518518299102,612628,1494360518511805057,,87.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518526639938,612629,1494360518516805057,,77.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518532355070,612631,1494360518526805057,,97.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518539988994,612632,1494360518532805057,,86.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518548758983,612634,1494360518542805057,,88.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518554476022,612635,1494360518547805057,,97.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518561048984,612636,1494360518552805057,,84.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518569365978,612638,1494360518562805057,,90.0,0.0,3.14159274101,3.14159274101,0.0,0.0
1494360518577405929,612640,1494360518572805057,,83.0,0.0,3.14159274101,3.14159274101,0.0,0.0
