%time,field.header.seq,field.header.stamp,field.header.frame_id,field.joint_angle,field.servo1_position,field.servo2_position,field.u1,field.u2,field.u3
1494360466188416957,602366,1494360466184107892,,577.0,0.0,0.0,0.0,0.0,0.0
1494360466194008111,602367,1494360466189107892,,583.0,0.0,0.0,0.0,0.0,0.0
1494360466202759027,602368,1494360466194107892,,596.0,0.0,0.0,0.0,0.0,0.0
1494360466210962057,602370,1494360466205107892,,577.0,0.0,0.0,0.0,0.0,0.0
1494360466219327926,602371,1494360466210107892,,584.0,0.0,0.0,0.0,0.0,0.0
1494360466228579044,602374,1494360466225107892,,576.0,0.0,0.0,0.0,0.0,0.0
1494360466234972000,602375,1494360466230107892,,585.0,0.0,0.0,0.0,0.0,0.0
1494360466240586042,602376,1494360466235107892,,596.0,0.0,0.0,0.0,0.0,0.0
1494360466249433994,602378,1494360466246107892,,576.0,0.0,0.0,0.0,0.0,0.0
1494360466261780977,602380,1494360466256107892,,596.0,0.0,0.0,0.0,0.0,0.0
1494360466269417047,602382,1494360466266107892,,576.0,0.0,0.0,0.0,0.0,0.0
1494360466276273965,602383,1494360466270107892,,587.0,0.0,0.0,0.0,0.0,0.0
1494360466283166885,602384,1494360466275107892,,596.0,0.0,0.0,0.0,0.0,0.0
1494360466291347026,602386,1494360466285107892,,577.0,0.0,0.0,0.0,0.0,0.0
1494360466299285888,602387,1494360466291107892,,588.0,0.0,0.0,0.0,0.0,0.0
1494360466308578968,602389,1494360466301107892,,583.0,0.0,0.0,0.0,0.0,0.0
1494360466317332029,602391,1494360466311107892,,590.0,0.0,0.0,0.0,0.0,0.0
1494360466322196006,602392,1494360466316107892,,595.0,0.0,0.0,0.0,0.0,0.0
1494360466328433990,602393,1494360466321107892,,582.0,0.0,0.0,0.0,0.0,0.0
1494360466335208892,602395,1494360466332107892,,591.0,0.0,0.0,0.0,0.0,0.0
1494360466343755006,602396,1494360466337107892,,595.0,0.0,0.0,0.0,0.0,0.0
1494360466352076053,602398,1494360466347107892,,577.0,0.0,0.0,0.0,0.0,0.0
1494360466356997966,602399,1494360466352107892,,592.0,0.0,0.0,0.0,0.0,0.0
1494360466365281105,602400,1494360466357107892,,594.0,0.0,0.0,0.0,0.0,0.0
1494360466373792886,602402,1494360466367107892,,578.0,0.0,0.0,0.0,0.0,0.0
1494360466378119945,602403,1494360466372107892,,593.0,0.0,0.0,0.0,0.0,0.0
1494360466382428884,602404,1494360466378107892,,594.0,0.0,0.0,0.0,0.0,0.0
1494360466388916015,602405,1494360466383107892,,579.0,0.0,0.0,1.57079637051,0.0,0.0
1494360466398128986,602407,1494360466393107892,,593.0,0.0,0.0,1.57079637051,0.0,0.0
1494360466405158042,602408,1494360466398107892,,592.0,0.0,0.0,1.57079637051,0.0,0.0
1494360466409323930,602409,1494360466403107892,,579.0,0.0,0.0,1.57079637051,0.0,0.0
1494360466415817022,602411,1494360466413107892,,594.0,0.0,0.0,1.57079637051,0.0,0.0
1494360466423481941,602412,1494360466419107892,,591.0,0.0,0.0,1.57079637051,0.0,0.0
1494360466432229995,602413,1494360466424107892,,578.0,0.0,0.0,1.57079637051,0.0,0.0
1494360466438621997,602415,1494360466434107892,,607.0,-0.0174532923847,-0.0523598790169,1.57079637051,0.0,0.0
1494360466444379091,602416,1494360466439107892,,631.0,-0.0349065847695,-0.209439516068,1.57079637051,0.0,0.0
1494360466451025962,602417,1494360466444107892,,619.0,0.0174532923847,-0.471238911152,1.57079637051,0.0,0.0
1494360466460045099,602419,1494360466454107892,,639.0,0.0,-0.296705961227,1.57079637051,0.0,0.0
1494360466469001054,602420,1494360466460107892,,624.0,0.0,-0.209439516068,1.57079637051,0.0,0.0
1494360466474545955,602422,1494360466470107892,,597.0,0.0,-0.0349065847695,1.57079637051,0.0,0.0
1494360466483071088,602424,1494360466480107892,,585.0,0.0,0.0872664600611,1.57079637051,0.0,0.0
1494360466491264104,602425,1494360466485107892,,565.0,0.0,0.139626339078,1.57079637051,0.0,0.0
1494360466500041961,602427,1494360466495107892,,571.0,0.0,0.209439516068,1.57079637051,0.0,0.0
1494360466508548021,602428,1494360466500107892,,556.0,0.0,0.261799395084,1.57079637051,0.0,0.0
1494360466516791105,602430,1494360466511107892,,538.0,0.0,0.366519153118,1.57079637051,0.0,0.0
1494360466521859884,602431,1494360466516107892,,542.0,0.0,0.401425719261,1.57079637051,0.0,0.0
1494360466527398109,602432,1494360466521107892,,526.0,0.0,0.436332315207,1.57079637051,0.0,0.0
1494360466534080028,602433,1494360466526107892,,510.0,0.0,0.471238911152,1.57079637051,0.0,0.0
1494360466543036937,602435,1494360466535107892,,517.0,0.0,0.558505356312,1.57079637051,0.0,0.0
1494360466551532030,602437,1494360466546107892,,486.0,0.0,0.645771801472,1.57079637051,0.0,0.0
1494360466560030937,602439,1494360466556107892,,490.0,0.0,0.733038306236,1.57079637051,0.0,0.0
