%time,field.header.seq,field.header.stamp,field.header.frame_id,field.joint_angle,field.servo1_position,field.servo2_position,field.u1,field.u2,field.u3
1494360486170828104,606285,1494360486168930042,,594.0,0.0,0.0,0.0,0.0,0.0
1494360486179846048,606286,1494360486173930042,,580.0,0.0,0.0,0.0,0.0,0.0
1494360486189076900,606288,1494360486182930042,,592.0,0.0,0.0,0.0,0.0,0.0
1494360486195815086,606289,1494360486187930042,,594.0,0.0,0.0,0.0,0.0,0.0
1494360486204454898,606291,1494360486198930042,,579.0,0.0,0.0,0.0,0.0,0.0
1494360486210201025,606292,1494360486203930042,,593.0,0.0,0.0,0.0,0.0,0.0
1494360486218949079,606293,1494360486208930042,,593.0,0.0,0.0,0.0,0.0,0.0
1494360486225258111,606295,1494360486218930042,,580.0,0.0,0.0,0.0,0.0,0.0
1494360486233428001,606297,1494360486228930042,,592.0,0.0,0.0,0.0,0.0,0.0
1494360486239888906,606298,1494360486234930042,,578.0,0.0,0.0,0.0,0.0,0.0
1494360486248462915,606300,1494360486244930042,,594.0,0.0,0.0,0.0,0.0,0.0
1494360486257591962,606301,1494360486249930042,,591.0,0.0,0.0,0.0,0.0,0.0
1494360486265575885,606303,1494360486259930042,,582.0,0.0,0.0,0.0,0.0,0.0
1494360486276853084,606306,1494360486275930042,,577.0,0.0,0.0,0.0,0.0,0.0
1494360486284720897,606306,1494360486275930042,,577.0,0.0,0.0,0.0,0.0,0.0
1494360486292218923,606308,1494360486285930042,,595.0,0.0,0.0,0.0,0.0,0.0
1494360486297080039,606310,1494360486295930042,,577.0,0.0,0.0,0.0,0.0,0.0
1494360486302444934,606310,1494360486295930042,,577.0,0.0,0.0,0.0,0.0,0.0
1494360486308742046,606311,1494360486300930042,,584.0,0.0,0.0,0.0,0.0,0.0
1494360486315910100,606313,1494360486310930042,,588.0,0.0,0.0,0.0,0.0,0.0
1494360486321743011,606314,1494360486315930042,,576.0,0.0,0.0,0.0,0.0,0.0
1494360486329154968,606315,1494360486321930042,,585.0,0.0,0.0,0.0,0.0,0.0
1494360486334086894,606317,1494360486331930042,,587.0,0.0,0.0,0.0,0.0,0.0
1494360486339662075,606318,1494360486336930042,,576.0,0.0,0.0,0.0,0.0,0.0
1494360486347335100,606319,1494360486341930042,,586.0,0.0,0.0,0.0,0.0,0.0
1494360486355576992,606321,1494360486351930042,,586.0,0.0,0.0,0.0,0.0,0.0
1494360486364485979,606322,1494360486356930042,,576.0,0.0,0.0,0.0,0.0,0.0
1494360486371685981,606324,1494360486367930042,,596.0,0.0,0.0,2.09439516068,0.0,0.0
1494360486380258083,606326,1494360486377930042,,577.0,0.0,0.0,2.09439516068,0.0,0.0
1494360486388300895,606327,1494360486382930042,,588.0,0.0,0.0,2.09439516068,0.0,0.0
1494360486397805929,606329,1494360486392930042,,584.0,0.0,0.0,2.09439516068,0.0,0.0
1494360486404587984,606330,1494360486397930042,,577.0,0.0,0.0,2.09439516068,0.0,0.0
1494360486410444974,606331,1494360486403930042,,590.0,0.0,0.0,2.09439516068,0.0,0.0
1494360486417958974,606333,1494360486413930042,,582.0,0.0,0.0,2.09439516068,0.0,0.0
1494360486422730922,606334,1494360486418930042,,577.0,0.0,0.0,2.09439516068,0.0,0.0
1494360486431157112,606335,1494360486423930042,,590.0,0.0,0.0,2.09439516068,0.0,0.0
1494360486439476966,606337,1494360486433930042,,596.0,-0.0349065847695,-0.069813169539,2.09439516068,0.0,0.0
