t,u1,u2,u3
0,0.376404932206843,0.523598775598301,0.5
0.02,0.246651685614637,0.587110486403882,0.5
0.04,-0.00118652003842026,0.644908978581193,0.5
0.06,-0.254177146856837,0.647430601326969,0.5
0.08,-0.469945012380762,0.629210975939097,0.5
0.1,-0.638644534875392,0.606172313404832,0.5
0.12,-0.763928997371668,0.584921871334997,0.5
0.14,-0.797566510731884,0.567615738282278,0.5
0.16,-0.618449456454049,0.554437817930062,0.5
0.18,-0.333241817407886,0.544817476118213,0.5
0.2,-0.159050810999785,0.537994516542624,0.5
0.22,-0.125047157411319,0.533256500173872,0.5
0.24,-0.158079522673243,0.530018734679821,0.5
0.26,-0.209281345754919,0.527833970832135,0.5
0.28,-0.264723750223414,0.526374719726356,0.5
0.3,-0.325143416914543,0.52540822405751,0.5
0.32,-0.390491364460335,0.524772595004202,0.5
0.34,-0.456186437430965,0.52435706818977,0.5
0.36,-0.516248650867575,0.524086829171982,0.5
0.38,-0.566859685347747,0.523911867721989,0.5
0.4,-0.607202101189103,0.523799038839672,0.5
0.42,-0.638331754605287,0.52372653199452,0.5
0.44,-0.661873765543517,0.523680082221662,0.5
0.46,-0.679338225292607,0.523650408393279,0.5
0.48,-0.691977071389181,0.523631499418212,0.5
0.5,-0.700813825232136,0.523619477627541,0.5
0.52,-0.706692189334569,0.523611850416966,0.5
0.54,-0.710336279022472,0.523607020551953,0.5
0.56,-0.712348676978254,0.523603967426072,0.5
0.58,-0.713218251560831,0.523602040546081,0.5
0.6,-0.713325142634563,0.523600826268857,0.5
0.62,-0.712957344338813,0.523600062113885,0.5
0.64,-0.712323217181745,0.523599581841457,0.5
0.66,-0.711562400347286,0.523599280350435,0.5
0.68,-0.710770124979701,0.523599091300824,0.5
0.7,-0.710009811123816,0.523598972881447,0.5
0.72,-0.709311962110544,0.523598898777154,0.5
0.74,-0.70869484789104,0.523598852447069,0.5
0.76,-0.708166753775638,0.52359882350662,0.5
0.78,-0.707728630204217,0.523598805443566,0.5
0.8,-0.70737663932646,0.523598794178327,0.5
0.82,-0.707100256507799,0.52359878715778,0.5
0.84,-0.706889905182379,0.523598782785587,0.5
0.86,-0.706738547512709,0.523598780064508,0.5
0.88,-0.706635038024755,0.52359877837208,0.5
0.9,-0.706570074851118,0.52359877732007,0.5
0.92,-0.706533891388647,0.523598776666514,0.5
0.94,-0.706517538164804,0.523598776260717,0.5
0.96,-0.706515257412818,0.523598776008885,0.5
0.98,-0.706521230745056,0.523598775852679,0.5
1,-0.706530598430784,0.523598775755834,0.5
1.02,-0.706544727469029,0.523598775695819,0.5
1.04,-0.706559123300882,0.523598775658644,0.5
1.06,-0.706570736518528,0.523598775635626,0.5
1.08,-0.706581873002405,0.52359877562138,0.5
1.1,-0.706592291147019,0.523598775612566,0.5
1.12,-0.706599786617903,0.523598775607114,0.5
1.14,-0.706604871579129,0.523598775603744,0.5
1.16,-0.706609981359602,0.523598775601662,0.5
1.18,-0.706615614460394,0.523598775600375,0.5
1.2,-0.7066178643468,0.52359877559958,0.5
1.22,-0.706619836229649,0.523598775599089,0.5
1.24,-0.706622550435604,0.523598775598786,0.5
1.26,-0.706624864780383,0.523598775598599,0.5
1.28,-0.706625967893151,0.523598775598484,0.5
1.3,-0.706626059195863,0.523598775598413,0.5
1.32,-0.706624687691121,0.523598775598369,0.5
1.34,-0.706621847717336,0.523598775598342,0.5
1.36,-0.706622363987918,0.523598775598326,0.5
1.38,-0.706632207995908,0.523598775598315,0.5
1.4,-0.706649514093526,0.523598775598309,0.5
1.42,-0.706647704474441,0.523598775598305,0.5
1.44,-0.706573964600887,0.523598775598303,0.5
1.46,-0.706600914047128,0.523598775598301,0.5
1.48,-0.706676664611304,0.5235987755983,0.5
